id,listingID,erc1155TypeId,priceInWei,quantity,timeLastPurchased
269153_0x0a097a28a9ecdef27380bed164eedca0561accfd_1644728980,269153,4,35000000000000000000,1,1644728980
269158_0xe88632728ed377f556cb964e6f670f6017d497e4_1644746283,269158,306,890000000000000000000,1,1644746283
269159_0xcd8eddd0a27047d53d65f23d483a8a169d54526b_1645694630,269159,305,1750000000000000000000,1,1645694630
269167_0xf667db9883f7bcad47c56e25816460811f59912f_1644731586,269167,87,45000000000000000000,1,1644731586
269173_0x30af6bcfd680f01df88bf267af097bd84ef7e0c5_1645051122,269173,233,160000000000000000000,1,1645051122
269177_0x0339bbf78947cea3d07da41493b8f0be541f78dc_1644731282,269177,295,35000000000000000000,3,1644731282
269179_0x0339bbf78947cea3d07da41493b8f0be541f78dc_1644731464,269179,295,35000000000000000000,7,1644731464
269208_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644741586,269208,302,110000000000000000000,1,1644741586
269230_0xbd46cd0e482e7979b37a16e43c831fc9c1bec997_1644896192,269230,64,43000000000000000000,1,1644896192
269239_0x6994ba66fd6789044c4ad43786cc16840d099c8a_1644824059,269239,41,72000000000000000000,1,1644824059
269245_0xee41c71686db358b465caea6989d9ebef7df89df_1645606799,269245,295,40000000000000000000,1,1645606799
269274_0x0606e9f7dc6d34ef7aac97a45e423d05ced551f5_1645057523,269274,87,49900000000000000000,1,1645057523
269280_0x4a6f00fd13e2695a3f056510def18f17d03c9b0c_1644777889,269280,228,23000000000000000000,1,1644777889
269296_0xb6e6172a1caf201c1fde4f111b67a4b857def0ba_1644770011,269296,36,49000000000000000000,1,1644770011
269313_0x4a6f00fd13e2695a3f056510def18f17d03c9b0c_1644778335,269313,207,28000000000000000000,1,1644778335
269315_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644900794,269315,4,37000000000000000000,1,1644900794
269316_0x174b079bb5aeb7a7ffa2a6407b906a844738428d_1644774866,269316,5,47000000000000000000,1,1644774866
269317_0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd_1644779706,269317,6,120000000000000000000,1,1644779706
269322_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1644804360,269322,108,35000000000000000000,1,1644804360
269323_0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd_1644787918,269323,138,27000000000000000000,1,1644787918
269324_0x6994ba66fd6789044c4ad43786cc16840d099c8a_1644823941,269324,41,70000000000000000000,1,1644823941
269325_0xe1bcd0f5c6c855ee3452b38e16fed0b7cb0cc507_1644773838,269325,298,16900000000000000000,1,1644773838
269333_0x4083fe56ed8e2784cd720ec6851a01e7e931076b_1644796998,269333,295,38000000000000000000,1,1644796998
269341_0x174b079bb5aeb7a7ffa2a6407b906a844738428d_1644775388,269341,4,36000000000000000000,1,1644775388
269344_0x4a6f00fd13e2695a3f056510def18f17d03c9b0c_1644777862,269344,228,22000000000000000000,1,1644777862
269383_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645167143,269383,230,19900000000000000000,1,1645167143
269392_0xfa3ce52c15f19f363833b2983340325000a4636c_1644847256,269392,300,28780000000000000000,1,1644847256
269393_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645151499,269393,230,19500000000000000000,1,1645151499
269395_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644797684,269395,147,26000000000000000000,1,1644797684
269400_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1644805298,269400,90,30000000000000000000,1,1644805298
269404_0x941a95e58a293f1d8b5b43dfbde07569ca96bd90_1644796196,269404,64,40000000000000000000,1,1644796196
269424_0x2848b9f2d4faebaa4838c41071684c70688b455d_1644851077,269424,159,1399000000000000000000,1,1644851077
269425_0xa540a85fad845fc76a9c9a13c96ae1b1fa12ea07_1644831390,269425,232,30000000000000000000,1,1644831390
269426_0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a_1644790185,269426,125,499000000000000000000,1,1644790185
269434_0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef_1644930068,269434,295,38000000000000000000,3,1644930068
269434_0x8195dec3b2060841504ae234cfe80a1eeecdae6d_1644794958,269434,295,38000000000000000000,1,1644794958
269435_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1644804424,269435,88,27000000000000000000,2,1644804424
269444_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1644804526,269444,300,28500000000000000000,1,1644804526
269457_0xbd46cd0e482e7979b37a16e43c831fc9c1bec997_1644895766,269457,88,26900000000000000000,1,1644895766
269463_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1644804476,269463,248,31000000000000000000,1,1644804476
269464_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1644804322,269464,108,34900000000000000000,1,1644804322
269488_0x59e9f8f07f9d339c48c8521af341a1a2337a9e22_1644870420,269488,304,287000000000000000000,1,1644870420
269489_0x8efc96f7edb7f656a63b3195bf9728782115c4c7_1644941416,269489,140,60690000000000000000,1,1644941416
269583_0xcd8eddd0a27047d53d65f23d483a8a169d54526b_1645697552,269583,255,745000000000000000000,1,1645697552
269586_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645331678,269586,200,28000000000000000000,1,1645331678
269602_0x2718e86f5793ac08bd3c4a301382e8c1da2a1e30_1644862470,269602,232,30000000000000000000,1,1644862470
269620_0x50f461f471e7dce973e27f0e319ebe868135d764_1645962162,269620,204,63690000000000000000,1,1645962162
269620_0x50f461f471e7dce973e27f0e319ebe868135d764_1645962322,269620,204,63690000000000000000,1,1645962322
269621_0xc68c8452be34032ab999787796ae0faaf071e054_1644926864,269621,221,20000000000000000000,1,1644926864
269622_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1644867050,269622,293,23690000000000000000,1,1644867050
269624_0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466_1645209887,269624,231,28000000000000000000,1,1645209887
269625_0xc68c8452be34032ab999787796ae0faaf071e054_1644926820,269625,37,21000000000000000000,1,1644926820
269628_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1644892158,269628,131,45000000000000000000,1,1644892158
269634_0x59e9f8f07f9d339c48c8521af341a1a2337a9e22_1644876439,269634,306,900000000000000000000,1,1644876439
269634_0xd153f676b14ec35461e652300cfc1599c0daeba4_1645554356,269634,306,900000000000000000000,1,1645554356
269641_0x579361d2636152df34db1d6dfd343f5037ddc71d_1645330466,269641,96,74000000000000000000,1,1645330466
269645_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645331842,269645,69,31000000000000000000,1,1645331842
269645_0x677975399cbd8aa7bd17a4b87c04ed07a85978d4_1644952632,269645,69,31000000000000000000,1,1644952632
269647_0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a_1644876031,269647,308,555000000000000000000,1,1644876031
269653_0x759dc40a301c76ce49a98ae291cb145d8769f18e_1644941480,269653,140,64000000000000000000,1,1644941480
269655_0xce3214768474f006c50189d2d9583f19e3791f96_1644969270,269655,239,89000000000000000000,1,1644969270
269656_0x5c4940158cdd1df8eb86f76006d76997dbb372f8_1644953054,269656,66,80000000000000000000,1,1644953054
269657_0xfbb073e09d84970d1efe099abbe9e626f8ff7024_1644878563,269657,295,37000000000000000000,1,1644878563
269660_0x3fbacd52fa6f1f15bc3d776474fdab07ec9d8d59_1645558478,269660,152,195000000000000000000,1,1645558478
269678_0x3fbacd52fa6f1f15bc3d776474fdab07ec9d8d59_1645557089,269678,152,194500000000000000000,1,1645557089
269682_0xa203da74bce3a49dace7a20ba8841eb83d37da74_1645918052,269682,251,333000000000000000000,1,1645918052
269682_0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0_1645030115,269682,251,333000000000000000000,1,1645030115
269684_0x5477729b43a0a9bea8c41367c62e7864123b57d8_1645799456,269684,249,375000000000000000000,1,1645799456
269686_0x8efc96f7edb7f656a63b3195bf9728782115c4c7_1645021658,269686,301,287000000000000000000,1,1645021658
269687_0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f_1645551447,269687,304,287000000000000000000,1,1645551447
269689_0xa203da74bce3a49dace7a20ba8841eb83d37da74_1645578153,269689,302,137000000000000000000,1,1645578153
269693_0xc0c3a547231ea6aebc543826bc55895b015467b3_1644998155,269693,147,28900000000000000000,1,1644998155
269697_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644885726,269697,134,25000000000000000000,1,1644885726
269698_0x1441bae48b5da3da1d6e48c2c5b033fcbf6ee759_1644885602,269698,252,22000000000000000000,1,1644885602
269710_0x0606e9f7dc6d34ef7aac97a45e423d05ced551f5_1644893522,269710,109,25000000000000000000,1,1644893522
269712_0xce3214768474f006c50189d2d9583f19e3791f96_1644968215,269712,117,69000000000000000000,1,1644968215
269714_0xa203da74bce3a49dace7a20ba8841eb83d37da74_1645575843,269714,300,28000000000000000000,1,1645575843
269728_0xc30b36df101be0c812f0441daaa3f941f015c11e_1644932318,269728,109,30500000000000000000,1,1644932318
269732_0xef3fea148b4933a9d8716842e093aacbfc96600c_1644917385,269732,250,175000000000000000000,1,1644917385
269735_0xc0c3a547231ea6aebc543826bc55895b015467b3_1644998071,269735,200,27400000000000000000,1,1644998071
269737_0xa12c1f39165bf802f7acf10e5f8ebe6470e5e879_1645002996,269737,138,27900000000000000000,1,1645002996
269740_0xa532f169cee0e551d4da641031ac78fd85461035_1644932730,269740,207,29900000000000000000,1,1644932730
269764_0xfa3ce52c15f19f363833b2983340325000a4636c_1645109210,269764,55,474000000000000000000,1,1645109210
269824_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645164533,269824,293,23999990000000000000,1,1645164533
269824_0x759dc40a301c76ce49a98ae291cb145d8769f18e_1645267507,269824,293,23999990000000000000,1,1645267507
269825_0xf81d99b12f1d1bcb94233d9a93569d2f8d87ec4e_1645187797,269825,253,19999990000000000000,1,1645187797
269826_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645141027,269826,292,16999990000000000000,1,1645141027
269826_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645166607,269826,292,16999990000000000000,1,1645166607
269827_0xaf09521189761d72dcfc71010ae82be0ff443d91_1644934080,269827,230,19000000000000000000,1,1644934080
269828_0xabf128d4be3072cdfcb021e702d2b8d8437c789d_1645087543,269828,134,24999990000000000000,1,1645087543
269834_0x78da7e18fab97a5423a5e46491ad362a4ae5b2bd_1645576812,269834,296,90499999000000000000,1,1645576812
269834_0xc338f8f06aa7bebbcc3660f096771d159db346cf_1645138815,269834,296,90499999000000000000,1,1645138815
269835_0x677975399cbd8aa7bd17a4b87c04ed07a85978d4_1644951434,269835,298,17899999000000000000,1,1644951434
269836_0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef_1644930042,269836,295,37999990000000000000,2,1644930042
269837_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645310353,269837,294,32999990000000000000,1,1645310353
269837_0xfbb073e09d84970d1efe099abbe9e626f8ff7024_1645313621,269837,294,32999990000000000000,1,1645313621
269849_0x510c64217d35ff91cb5099e160b75c5cbc593fd2_1644925888,269849,245,280000000000000000000,1,1644925888
269873_0x82131e86d080312e13605aada6538a94df5b41a5_1644931955,269873,298,15000000000000000000,1,1644931955
269874_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1644931024,269874,205,25000000000000000000,1,1644931024
269894_0xeddfc99e0b4306002eff3cdb867dc7c0e42c5373_1644934846,269894,293,20000000000000000000,1,1644934846
269895_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1644934746,269895,295,36000000000000000000,1,1644934746
269896_0x677975399cbd8aa7bd17a4b87c04ed07a85978d4_1644951054,269896,298,16000000000000000000,1,1644951054
269909_0x3fc5e8cfb8586cda278b84a8af30598cdb6a4a82_1645910090,269909,141,74000000000000000000,1,1645910090
269910_0xa12c1f39165bf802f7acf10e5f8ebe6470e5e879_1645006071,269910,137,21000000000000000000,2,1645006071
269913_0xdf14100b76a5b5fd46fba22b7ac124919cffc92a_1644940514,269913,208,121000000000000000000,1,1644940514
269915_0x1754352eacb753327fec2d4f48f0fb36b672c5e0_1645498114,269915,148,300000000000000000000,1,1645498114
269916_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644937178,269916,139,211000000000000000000,1,1644937178
269917_0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0_1644947308,269917,132,290000000000000000000,1,1644947308
269920_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644938673,269920,135,27000000000000000000,2,1644938673
269921_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644938489,269921,138,25000000000000000000,1,1644938489
269923_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645164477,269923,141,70000000000000000000,1,1645164477
269924_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1644937828,269924,147,25000000000000000000,1,1644937828
269938_0x26cf02f892b04af4cf350539ce2c77fcf79ec172_1645415504,269938,300,27990000000000000000,1,1645415504
269938_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645164597,269938,300,27990000000000000000,1,1645164597
269938_0x9bb3797b7ead2e3d7cca79c2c952d1ca5060cc1c_1645548926,269938,300,27990000000000000000,1,1645548926
269938_0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466_1645209859,269938,300,27990000000000000000,1,1645209859
269939_0x677975399cbd8aa7bd17a4b87c04ed07a85978d4_1644951358,269939,297,26000000000000000000,2,1644951358
269941_0x0339bbf78947cea3d07da41493b8f0be541f78dc_1644943841,269941,294,30990000000000000000,1,1644943841
269943_0xaf09521189761d72dcfc71010ae82be0ff443d91_1644940586,269943,296,85980000000000000000,1,1644940586
269944_0x0339bbf78947cea3d07da41493b8f0be541f78dc_1644943873,269944,299,82980000000000000000,2,1644943873
269965_0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f_1645558202,269965,119,800000000000000000000,1,1645558202
269971_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645241043,269971,254,28500000000000000000,1,1645241043
269988_0xce3214768474f006c50189d2d9583f19e3791f96_1644968191,269988,146,74800000000000000000,1,1644968191
269989_0xce3214768474f006c50189d2d9583f19e3791f96_1644969300,269989,240,136000000000000000000,1,1644969300
269995_0x82131e86d080312e13605aada6538a94df5b41a5_1644950846,269995,69,27000000000000000000,1,1644950846
270003_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1644951566,270003,205,20000000000000000000,1,1644951566
270008_0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0_1645017714,270008,292,15000000000000000000,2,1645017714
270027_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645846003,270027,252,24500000000000000000,1,1645846003
270032_0x3a3ec36ee7756562883a8e8dc7220430fe251979_1645951046,270032,225,29000000000000000000,1,1645951046
270034_0x31f10e898ca5432c95e287e671bc1efef8ce5362_1645549575,270034,298,17000000000000000000,1,1645549575
270034_0x7a1ca4333681d3889ff7e9485e31b4ec31fdc02c_1645197893,270034,298,17000000000000000000,1,1645197893
270034_0x925496a4eb099e8c31227987ddd9d243dd7141ff_1645419793,270034,298,17000000000000000000,1,1645419793
270034_0xae8eabfe1cb184c2c6f5cf8b51773c78a24d7253_1645264390,270034,298,17000000000000000000,1,1645264390
270056_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645166955,270056,19,19990000000000000000,1,1645166955
270063_0x30af6bcfd680f01df88bf267af097bd84ef7e0c5_1645020656,270063,141,69000000000000000000,1,1645020656
270072_0x2babeffa4b15e481bcd7c106a5a3951bd1ceb268_1645031643,270072,240,136000000000000000000,1,1645031643
270076_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1644971284,270076,295,36000000000000000000,1,1644971284
270077_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1645042671,270077,244,138000000000000000000,1,1645042671
270084_0xbd2402d96474493badc395c3db061a71b3f0ceb7_1644984438,270084,296,89890000000000000000,1,1644984438
270093_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645332228,270093,40,194000000000000000000,1,1645332228
270095_0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef_1645410505,270095,295,39800000000000000000,3,1645410505
270106_0xf667db9883f7bcad47c56e25816460811f59912f_1644982127,270106,60,40000000000000000000,1,1644982127
270109_0xccb3c739394967610adbdb6537065bad8dad2c58_1645574242,270109,123,75000000000000000000,1,1645574242
270110_0xa915023b3ed1e00e078789e63de079b4d6dcc348_1644978471,270110,207,25000000000000000000,1,1644978471
270116_0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd_1644980146,270116,204,50000000000000000000,1,1644980146
270118_0xfa3ce52c15f19f363833b2983340325000a4636c_1645108782,270118,56,181800000000000000000,1,1645108782
270124_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1645776101,270124,84,708000000000000000000,1,1645776101
270132_0x94329562fd20be985882a3f5fd1c7671ddd9dcdd_1644998113,270132,131,59000000000000000000,1,1644998113
270149_0x4edb4161d16c89b71aec027930a943c3d4cf0777_1645002726,270149,151,95000000000000000000,1,1645002726
270174_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645240369,270174,254,28000000000000000000,1,1645240369
270176_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1645091447,270176,96,73000000000000000000,1,1645091447
270181_0x4217f967a8923c071b2a76dc57e6da369f5bca7f_1645064385,270181,297,28800000000000000000,1,1645064385
270182_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645164561,270182,299,88000000000000000000,1,1645164561
270206_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645025725,270206,135,25000000000000000000,1,1645025725
270207_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645025651,270207,134,20000000000000000000,1,1645025651
270209_0xaf60717218e9dde645e6911ea8cd1dc2b0d09e81_1645111715,270209,67,20000000000000000000,1,1645111715
270211_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645152214,270211,109,28000000000000000000,1,1645152214
270212_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645025699,270212,108,30000000000000000000,1,1645025699
270220_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1645026199,270220,90,25000000000000000000,1,1645026199
270223_0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466_1645208424,270223,231,26800000000000000000,1,1645208424
270235_0x30af6bcfd680f01df88bf267af097bd84ef7e0c5_1645051142,270235,240,136000000000000000000,1,1645051142
270258_0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53_1645051966,270258,123,66000000000000000000,1,1645051966
270276_0xe1bcd0f5c6c855ee3452b38e16fed0b7cb0cc507_1645058027,270276,240,136000000000000000000,1,1645058027
270289_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1645053806,270289,205,25000000000000000000,1,1645053806
270298_0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53_1645060309,270298,106,3250000000000000000000,1,1645060309
270301_0xc73bdce2169b916ce599486d6c26a32f52fce512_1645268686,270301,240,136000000000000000000,1,1645268686
270304_0x4217f967a8923c071b2a76dc57e6da369f5bca7f_1645064497,270304,39,39990000000000000000,1,1645064497
270307_0xaf60717218e9dde645e6911ea8cd1dc2b0d09e81_1645111741,270307,137,19900000000000000000,1,1645111741
270328_0x0339bbf78947cea3d07da41493b8f0be541f78dc_1645083480,270328,303,128000000000000000000,1,1645083480
270331_0x67da637a5d8db19b16235801e2c768f369d95a0c_1645070749,270331,231,24000000000000000000,1,1645070749
270331_0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466_1645208276,270331,231,24000000000000000000,1,1645208276
270339_0xa12c1f39165bf802f7acf10e5f8ebe6470e5e879_1645078398,270339,139,258000000000000000000,1,1645078398
270342_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645140697,270342,151,107000000000000000000,1,1645140697
270349_0xf667db9883f7bcad47c56e25816460811f59912f_1645081246,270349,135,25000000000000000000,1,1645081246
270352_0xc68c8452be34032ab999787796ae0faaf071e054_1645596977,270352,221,21000000000000000000,1,1645596977
270354_0xfbb073e09d84970d1efe099abbe9e626f8ff7024_1645360760,270354,18,57000000000000000000,1,1645360760
270355_0xaf60717218e9dde645e6911ea8cd1dc2b0d09e81_1645112071,270355,38,24000000000000000000,1,1645112071
270358_0xf667db9883f7bcad47c56e25816460811f59912f_1645081210,270358,136,175000000000000000000,1,1645081210
270391_0x0606e9f7dc6d34ef7aac97a45e423d05ced551f5_1645107324,270391,94,40000000000000000000,1,1645107324
270399_0x1f6badb8cfe26ae190b3808d3ce04a136a51af38_1645090164,270399,293,20000000000000000000,1,1645090164
270409_0xc73bdce2169b916ce599486d6c26a32f52fce512_1645268229,270409,96,73000000000000000000,1,1645268229
270466_0x5c76c15a73f4c45ce64ad6871e91f487301f0d33_1645123792,270466,207,23900000000000000000,1,1645123792
270469_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1645189368,270469,56,170000000000000000000,1,1645189368
270472_0xce3214768474f006c50189d2d9583f19e3791f96_1645242013,270472,59,170000000000000000000,1,1645242013
270479_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1645444860,270479,59,170000000000000000000,1,1645444860
270485_0x141c49600d658ff32fddd8b9084fef9ebecb24d6_1645125760,270485,36,35000000000000000000,1,1645125760
270502_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645164497,270502,140,54000000000000000000,1,1645164497
270511_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645331948,270511,36,44980000000000000000,1,1645331948
270522_0x863a8faa3ed7df945ddcc03b5b6074f8e56c3fbb_1645448740,270522,207,28100000000000000000,1,1645448740
270526_0x2848b9f2d4faebaa4838c41071684c70688b455d_1645164977,270526,301,288000000000000000000,1,1645164977
270526_0x3fbacd52fa6f1f15bc3d776474fdab07ec9d8d59_1645565897,270526,301,288000000000000000000,1,1645565897
270527_0x54e5e90a6679314e8339bb1ed74beab5ca19324a_1645148150,270527,302,130000000000000000000,1,1645148150
270527_0x58c2930c58d66ca722471fa5c16f4fe25367cf32_1645554228,270527,302,130000000000000000000,1,1645554228
270538_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645151752,270538,200,25000000000000000000,1,1645151752
270539_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645141459,270539,230,19000000000000000000,1,1645141459
270543_0x6299dbe5be8ed5d5df9ff5a21b485c7da0cf3476_1645610475,270543,218,47000000000000000000,1,1645610475
270549_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645151804,270549,222,27000000000000000000,1,1645151804
270550_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645143954,270550,200,22000000000000000000,1,1645143954
270551_0x6be34ce251658312c60c6c7ed63a50943bf1d561_1645658707,270551,39,37000000000000000000,1,1645658707
270552_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645143930,270552,225,25000000000000000000,1,1645143930
270553_0x90a73ebd0025905e38d81cace9ac93076c16d22d_1645387623,270553,205,30000000000000000000,1,1645387623
270554_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645144706,270554,231,22000000000000000000,1,1645144706
270555_0xf5ed909ff51045a4c1a8fc194809108a6f33d656_1645609698,270555,232,22000000000000000000,1,1645609698
270556_0x26d01b02b1203aee5e0aa71bdba048dd8490ae3a_1645199512,270556,41,59000000000000000000,1,1645199512
270563_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645151553,270563,147,26900000000000000000,1,1645151553
270565_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645151441,270565,207,28000000000000000000,1,1645151441
270578_0x352ac32c9663fb7caac363f77b121c34d9acb420_1645839779,270578,24,249000000000000000000,1,1645839779
270585_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645152318,270585,138,27300000000000000000,1,1645152318
270589_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645166471,270589,200,27400000000000000000,1,1645166471
270590_0x2aef0df4f3c258aec8160a2bf8171d4d33ea4d51_1645949130,270590,117,50000000000000000000,1,1645949130
270590_0x35f87cf2c34137314d133e6b95a8cbd31de82301_1645607677,270590,117,50000000000000000000,1,1645607677
270590_0xe4e98e007e5a4a5a73a4ba2254efeaae131cbc04_1645618546,270590,117,50000000000000000000,1,1645618546
270590_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1645563363,270590,117,50000000000000000000,1,1645563363
270594_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645590700,270594,138,27000000000000000000,1,1645590700
270595_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645240146,270595,252,24000000000000000000,1,1645240146
270612_0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466_1645208524,270612,138,26900000000000000000,1,1645208524
270626_0xa203da74bce3a49dace7a20ba8841eb83d37da74_1645575036,270626,36,45000000000000000000,1,1645575036
270628_0x8abe1e966046ce636eee6b57136432db35f5722b_1645189567,270628,204,60000000000000000000,1,1645189567
270629_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645161584,270629,134,23000000000000000000,1,1645161584
270645_0x0339bbf78947cea3d07da41493b8f0be541f78dc_1645167283,270645,294,30000000000000000000,1,1645167283
270647_0xa915023b3ed1e00e078789e63de079b4d6dcc348_1645895085,270647,141,72000000000000000000,1,1645895085
270650_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1645188478,270650,255,700000000000000000000,1,1645188478
270681_0x8b2abd6163ca99e75b600a909a89bdb3d31bfec7_1645283424,270681,19,20000000000000000000,1,1645283424
270685_0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466_1645208580,270685,207,27900000000000000000,1,1645208580
270688_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645190651,270688,207,25000000000000000000,1,1645190651
270689_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645190583,270689,4,34000000000000000000,1,1645190583
270700_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645190571,270700,147,24000000000000000000,1,1645190571
270701_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1645190491,270701,20,23000000000000000000,1,1645190491
270716_0x3fbacd52fa6f1f15bc3d776474fdab07ec9d8d59_1645565827,270716,304,287000000000000000000,1,1645565827
270717_0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f_1645558839,270717,301,287000000000000000000,1,1645558839
270720_0xf0d2db4acd81ece96ae9f5fdd1b3412d68d5b25a_1645552490,270720,78,30000000000000000000,1,1645552490
270721_0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466_1645208338,270721,300,25000000000000000000,1,1645208338
270737_0xfbb073e09d84970d1efe099abbe9e626f8ff7024_1645313655,270737,292,16900000000000000000,1,1645313655
270738_0x30af6bcfd680f01df88bf267af097bd84ef7e0c5_1645304522,270738,229,70000000000000000000,1,1645304522
270747_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645333404,270747,1,24000000000000000000,1,1645333404
270748_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1645333476,270748,2,24000000000000000000,1,1645333476
270749_0xe02bdf1a096c2d2bbbbd638b714873fdea148cc5_1645244224,270749,95,33900000000000000000,1,1645244224
270757_0xc73bdce2169b916ce599486d6c26a32f52fce512_1645268826,270757,292,15000000000000000000,1,1645268826
270757_0xc86daee731066928947c56678cd59d787eb9dd61_1645272145,270757,292,15000000000000000000,1,1645272145
270757_0xe02bdf1a096c2d2bbbbd638b714873fdea148cc5_1645242703,270757,292,15000000000000000000,1,1645242703
270768_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1645209370,270768,146,55000000000000000000,2,1645209370
270773_0xf667db9883f7bcad47c56e25816460811f59912f_1645234865,270773,60,42000000000000000000,1,1645234865
270778_0xf1c7b9fbf46abee795883c50369ae7919b3cfccd_1645212089,270778,41,55000000000000000000,1,1645212089
270786_0x0a9a893ed9e173b3298c8022e959ec6691673145_1645713528,270786,244,140000000000000000000,1,1645713528
270811_0x482d63381ded49c5374c346f38fcb9cd27b5d2ba_1645695983,270811,66,80000000000000000000,1,1645695983
